"통계분류","항목","단위","2016 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"600만원 이상","기타 실외공간","","1.5",".5","1.1","1.3","1.4",".3",
"600만원 이상","박물관","",".5",".2",".6",".3",".1",".4",
"600만원 이상","전시관","",".7","0",".1",".4",".4",".6",
"600만원 이상","테마파크","","1.2",".3",".5",".5",".3",".6",
"600만원 이상","사회복지관","",".3",".4",".3",".1",".1",".1",
"600만원 이상","해수욕장","",".6","0",".4",".5",".4",".5",
"600만원 이상","미술관","","0",".2",".4",".3",".2",".6",
"600만원 이상","문예회관","",".2",".8",".3",".1",".1",".3",
"600만원 이상","리조트","",".5",".2",".4",".1",".5",".3",
"600만원 이상","복합 체육관","",".9","1.5",".6",".6",".6",".4",
"600만원 이상","오락장","",".2","0",".1",".1","0",".2",
"600만원 이상","복합문화거리","","1.1","1.1","2.4",".5",".7",".2",
"600만원 이상","문화의 집","",".4","0",".1","","",".2",
"600만원 이상","평생 학습관","",".2",".3",".1",".2","","",
"600만원 이상","클럽","","0",".1",".2","0","",".2",
"600만원 이상","식물원","",".1","0","0",".1",".1",".2",
"600만원 이상","기념관","",".2","0",".1","","0",".1",
"600만원 이상","여성회관","",".4",".2",".1","0","",".1",
"600만원 이상","만화방","",".4","0",".2",".1",".2",".1",
"600만원 이상","농어촌 복합 체육시설","","0","0","","","",".2",
"600만원 이상","동물원","",".3","0","",".1","","",
"600만원 이상","청소년수련관","",".9",".2",".1",".1","0","",
"600만원 이상","지방문화원","","0","0","","0",".1","",
"600만원 이상","수족관","",".2",".2","",".2","",".1",
"600만원 이상","경마/경정/경륜장","","0","0","","","",".2",
"600만원 이상","농산어촌체험장","",".3","0","",".1","","",
"600만원 이상","스키장","","0",".2","","",".1",".1",
"600만원 이상","빙상경기장","","0",".1","","","","",
"600만원 이상","커피숍","","7.9","8.4","","","","",
"대도시","표본수","","4611","4418","4235","4373","4330","4331",
"대도시","아파트 내 (집주변) 공터","","6.2","5.3","10.9","12.2","15.3","10.4",
"대도시","카페","","","0","7.2","9.5","9.3","12",
"대도시","식당","","9.9","10.9","7.4","11.4","10.4","11.5",
"대도시","생활권 공원","","7.1","6.9","5.3","9.1","12.2","6.4",
"대도시","대형마트","","4.9","5.2","5.2","5.6","5.2","5.8",
"대도시","영화관","","5.2","9","10","3.3","2","5.3",
"대도시","헬스클럽","","4.5","5","5.1","4.8","3.7","4.1",
"대도시","재래시장","","2.2","2.4","3.4","3.5","4.7","2.8",
"대도시","쇼핑몰","","3.3","2.8","2.9","2.8","2.5","3.2",
"대도시","산","","4.4","4.8","3","3.9","4.2","3",
"대도시","기타 실내공간","","3.9","2.5",".5","1.1","2.6","2.3",
"대도시","마을회관","",".4",".4",".5",".2",".2",".3",
"대도시","목욕탕","","3.1","2.2","3.4","2",".7","1.9",
"대도시","종교시설","","2.7","2.7","4","2.6","1.5","2.3",
"대도시","도서관","","1",".8","1",".8",".6","1.6",
"대도시","학교시설","","1.3","1.2","1.3",".9",".8","1.4",
"대도시","PC방","","1.8","2.7","1.8","2.5","1.7","1.2",
"대도시","미용관리실","",".6",".6","1.1",".9",".6","1.2",
"대도시","캠핑장","",".7",".4",".5",".8",".9","1.1",
"대도시","기타실내체육시설","","","0","1.5","1.5","1.6","1.1",
"대도시","골프장","",".4",".8",".5",".9",".6",".9",
"대도시","주민자치센터","","1.2","1.2","1.5",".5",".3",".8",
"대도시","주제공원","",".9","1.1",".7","1.2","2.1",".8",
"대도시","노인복지회관","","1.1","2",".9",".4",".5",".6",
"대도시","수영장","","2.1","2","1.2","1.1","1.1","1",
"대도시","대형서점","",".2",".2",".6",".1",".3",".9",
"대도시","학교운동장","","1.8","1.5","1.4","1.3","1.4",".9",
"대도시","국민체육센터","","1.9","1.3","1.4",".8",".5","1",
"대도시","찜질방","","1",".8","1.3",".4",".2","1",
"대도시","생활문화센터","",".5",".7",".5",".4",".1",".5",
"대도시","공연장","",".6","1.1",".4",".4",".4",".7",
"대도시","골프연습장","","1.1",".5",".2",".9","1",".6",
"대도시","운동경기장","","1.6","2.5","1.4","1.4","1.3",".6",
"대도시","당구장","","1.5","1.1",".7",".7",".5",".7",
"대도시","노래방","",".9",".8",".7",".6",".3",".8",
"대도시","학원","",".6","1.1",".5",".6","1.1",".6",
"대도시","사설문화센터","",".9",".3",".4",".3",".3",".7",
"대도시","기타실외체육시설","","","0",".3",".6",".8",".4",
"대도시","낚시터","",".7","1.2",".7",".6",".5",".6",
"대도시","역사/문화유적지","",".8",".3","1","1.1",".6",".6",
"대도시","삼림욕장","",".6",".3",".2",".2",".6",".5",
"대도시","유원지","","1.4",".7",".5","1.2",".7",".4",
"대도시","기타 실외공간","","1.3",".6","1.5","1.5","1.3",".7",
"대도시","박물관","",".8",".3",".5",".3",".1",".6",
"대도시","전시관","",".2","0",".1",".3",".2",".7",
"대도시","테마파크","",".9",".8",".4",".4",".2",".3",
"대도시","사회복지관","",".4",".5",".5",".1",".5",".3",
"대도시","해수욕장","",".8",".1",".4",".2",".3",".2",
"대도시","미술관","",".1",".1",".1",".2",".1",".3",
"대도시","문예회관","",".1",".1",".2",".1",".1",".2",
"대도시","리조트","",".2",".2",".6","0","0",".3",
"대도시","복합 체육관","",".8","1.3",".6",".3",".4",".2",
"대도시","오락장","",".2",".1",".1","","0",".1",
"대도시","복합문화거리","","1","1.1","1.1",".5",".4",".2",
"대도시","문화의 집","","0",".1",".1","0","0",".1",
"대도시","평생 학습관","",".1","0",".2",".1","0","",
"대도시","클럽","",".1",".1",".1","0","",".2",
"대도시","식물원","",".1",".1","0",".2","0",".1",
"대도시","기념관","",".1","0",".1","0",".1",".2",
"대도시","여성회관","",".3",".1",".1","","0",".1",
"대도시","만화방","",".1",".1","0",".1",".1",".1",
"대도시","농어촌 복합 체육시설","","0","0","0","","","",
"대도시","동물원","",".1","0",".1",".1",".1",".1",
"대도시","청소년수련관","",".1","0",".2",".1","0","",
"대도시","지방문화원","","0","0","0","0","0","",
"대도시","수족관","",".1","0","",".2",".1",".1",
"대도시","경마/경정/경륜장","",".1","0","0","","0",".1",
"대도시","농산어촌체험장","",".2","0","0",".1","0","",
"대도시","스키장","","0",".1","","0","","",
"대도시","빙상경기장","","0","0","","",".1","",
"대도시","커피숍","","6.7","6.6","","","","",
"중소도시","표본수","","3610","3524","3331","3776","3486","3459",
"중소도시","아파트 내 (집주변) 공터","","9.6","5.2","11.3","13.1","18.2","13.6",
"중소도시","카페","","","0","4.7","8.5","11","13.1",
"중소도시","식당","","9.7","11.9","6.8","10.6","9.1","8.4",
"중소도시","생활권 공원","","6.8","8.1","5.2","10.6","11.5","5.6",
"중소도시","대형마트","","4.6","2.9","6.6","5","6","6.1",
"중소도시","영화관","","3.9","4.8","10.1","3.3","2.5","4.6",
"중소도시","헬스클럽","","3.4","5.7","4.2","4.1","2.1","3.5",
"중소도시","재래시장","","1.8","3.2","1.8","2.3","2.8","2.2",
"중소도시","쇼핑몰","","2.4","1.6","3.1","2.4","2.9","2.8",
"중소도시","산","","3.8","2.7","3","2.5","3.3","2.3",
"중소도시","기타 실내공간","","2.4","1.8",".2","1.8","3","2.5",
"중소도시","마을회관","",".9","1",".9",".7",".1","1",
"중소도시","목욕탕","","3.7","2.3","2.6","1.6","1.2","1.8",
"중소도시","종교시설","","2.7","4","2.9","2.3","1.1","1.4",
"중소도시","도서관","",".7",".9","1.3",".8",".7","1.7",
"중소도시","학교시설","","2","2.1","1.6","1.5",".9","2",
"중소도시","PC방","","2.4","3.2","2.9","2.2","1.6","1.8",
"중소도시","미용관리실","",".6","1.2","1.2","1",".6","1.3",
"중소도시","캠핑장","","1",".6",".3",".8",".9","1.3",
"중소도시","기타실내체육시설","","","0","2","1.5","1.1","1.1",
"중소도시","골프장","",".6",".3",".7",".3",".8","1.3",
"중소도시","주민자치센터","","1.5","1.2","1",".4",".4",".6",
"중소도시","주제공원","",".8",".5",".6",".9","1",".8",
"중소도시","노인복지회관","","1.3","1.1","1.1",".5",".5",".9",
"중소도시","수영장","","1.3","1.7","1.1","1",".5","1.1",
"중소도시","대형서점","",".3",".2",".6",".1",".5","1.2",
"중소도시","학교운동장","","2","2.3",".9","1.2",".7",".7",
"중소도시","국민체육센터","","1.3","2.9","1.1","1.4",".3",".8",
"중소도시","찜질방","","1.1",".6","1.3",".4",".8",".8",
"중소도시","생활문화센터","",".5",".6",".7",".2",".1","1.3",
"중소도시","공연장","",".8","2.1",".3",".2",".2",".8",
"중소도시","골프연습장","","1.2","1.6",".6",".8",".8",".9",
"중소도시","운동경기장","","2.4","2.3","1.4","1.3","1.5",".8",
"중소도시","당구장","",".8",".9","1.4","1",".3",".8",
"중소도시","노래방","","1.1","1.4","1.1",".8",".4",".5",
"중소도시","학원","","1.3","1.9",".6",".9",".7",".8",
"중소도시","사설문화센터","",".5","1",".2",".4",".2",".5",
"중소도시","기타실외체육시설","","","0",".6",".8",".9",".5",
"중소도시","낚시터","",".9",".9",".9",".7",".6",".4",
"중소도시","역사/문화유적지","","1.2",".6",".8","1.3",".9",".4",
"중소도시","삼림욕장","",".4",".2",".3",".5",".3",".4",
"중소도시","유원지","","1.7",".5","1","1.4",".7",".6",
"중소도시","기타 실외공간","","1.2",".6","1.9","3","2.4",".3",
"중소도시","박물관","",".1",".2",".6",".6",".7",".3",
"중소도시","전시관","",".3","0",".2",".1",".3",".2",
"중소도시","테마파크","","1.2",".3",".5",".4",".4",".3",
"중소도시","사회복지관","",".2",".2",".9",".3",".1",".3",
"중소도시","해수욕장","",".3",".1",".4",".4",".4",".5",
"중소도시","미술관","",".1",".1",".1",".1",".4",".3",
"중소도시","문예회관","",".3",".4",".3",".1",".1",".3",
"중소도시","리조트","",".2",".1",".2",".1",".3",".2",
"중소도시","복합 체육관","",".9","2.1",".3",".7",".3",".1",
"중소도시","오락장","",".2","0",".5",".1",".1",".4",
"중소도시","복합문화거리","",".4",".4",".5",".3",".2",".1",
"중소도시","문화의 집","",".3",".1","0","0","",".2",
"중소도시","평생 학습관","",".4",".4",".9",".2",".1",".2",
"중소도시","클럽","",".2",".1",".1","0","",".1",
"중소도시","식물원","",".1","0",".1","0",".1",".2",
"중소도시","기념관","",".2","0",".3","","0",".1",
"중소도시","여성회관","",".5",".3",".8",".1",".1",".1",
"중소도시","만화방","",".1","0",".1",".1",".2",".1",
"중소도시","농어촌 복합 체육시설","",".2",".1","0","0","",".1",
"중소도시","동물원","","0","0","",".1",".1","",
"중소도시","청소년수련관","",".6",".5","0","0","",".1",
"중소도시","지방문화원","",".1","0","","","",".1",
"중소도시","수족관","","0",".1","",".1","",".1",
"중소도시","경마/경정/경륜장","","0","0","","0","","",
"중소도시","농산어촌체험장","",".2","0","","","0","",
"중소도시","스키장","",".1","0","0","0","",".1",
"중소도시","빙상경기장","","0",".2","","0","","",
"중소도시","커피숍","","6.3","5.8","","","","",
"읍면지역","표본수","","2381","2556","2494","1939","2233","2256",
"읍면지역","아파트 내 (집주변) 공터","","13.1","10.4","10.3","14.1","28.4","15.8",
"읍면지역","카페","","","0","4.6","6.4","6","8.9",
"읍면지역","식당","","7.4","12.7","7.1","11.5","9.4","9.3",
"읍면지역","생활권 공원","","5.8","6.3","5.5","5.3","5.5","5.2",
"읍면지역","대형마트","","3.2","2.4","5.4","3.9","4.2","4.4",
"읍면지역","영화관","","3.6","5.9","6.8","1.8","1.4","3",
"읍면지역","헬스클럽","","2.9","3.6","2.6","2.5","2.1","2.5",
"읍면지역","재래시장","","2.9","3.2","2.6","3.6","6.8","5",
"읍면지역","쇼핑몰","","2.2","1","1.7","1.1","1.4","1.4",
"읍면지역","산","","3.7","3","2.7","2.7","3.2","2.3",
"읍면지역","기타 실내공간","","2.7","1.7",".4","3.7","3.5","1.8",
"읍면지역","마을회관","","10.4","6.8","11.3","6.7","4.2","8",
"읍면지역","목욕탕","","3","2.8","3.7","4.7","1.3","2.5",
"읍면지역","종교시설","","3.2","3.8","3.8","3.9","2.2","1.9",
"읍면지역","도서관","",".8","1.5","1.2",".4",".7",".7",
"읍면지역","학교시설","","2.6",".9","1.2",".5",".8",".6",
"읍면지역","PC방","","1","2.1","1.1","1.4",".9",".9",
"읍면지역","미용관리실","",".5",".4",".9",".7","1","1.3",
"읍면지역","캠핑장","",".4",".6",".4",".4",".3",".9",
"읍면지역","기타실내체육시설","","","0","2","1.2","1.1","1.1",
"읍면지역","골프장","",".1",".4",".4",".7",".8",".8",
"읍면지역","주민자치센터","","1.6","1.6","2.2","1.2",".5","2.2",
"읍면지역","주제공원","",".5",".5",".4","1.3",".4","1.7",
"읍면지역","노인복지회관","","1.9","2.9","1.3","1.7",".7","2",
"읍면지역","수영장","","1.4","1",".7",".9",".4",".5",
"읍면지역","대형서점","",".2",".1",".2",".1",".3",".5",
"읍면지역","학교운동장","","1.5","1.7","1.1",".7","1.4","1.4",
"읍면지역","국민체육센터","","1.8","2.1","1.4","1.3",".6",".8",
"읍면지역","찜질방","",".7",".7","1.5",".5","0",".7",
"읍면지역","생활문화센터","",".8",".8",".6",".3","0",".3",
"읍면지역","공연장","","1.1","1.6",".1",".3",".2",".8",
"읍면지역","골프연습장","","1.2",".7",".6",".9",".7",".7",
"읍면지역","운동경기장","","1.6","1.4",".6","1.2",".8",".7",
"읍면지역","당구장","",".5",".6",".7",".3",".2",".2",
"읍면지역","노래방","",".2",".8",".4",".9",".2",".5",
"읍면지역","학원","",".8","1.2",".5",".2",".5",".3",
"읍면지역","사설문화센터","",".1",".2",".5",".3",".2",".5",
"읍면지역","기타실외체육시설","","","0",".2",".6",".8",".9",
"읍면지역","낚시터","",".9","1.3","1.8",".6","1.1",".6",
"읍면지역","역사/문화유적지","","1.1",".8","1","1.5",".5",".6",
"읍면지역","삼림욕장","",".4","0",".3",".7",".5",".7",
"읍면지역","유원지","","1",".4",".4","1",".5",".4",
"읍면지역","기타 실외공간","","1.6",".7","2.2","1.8","2.4",".4",
"읍면지역","박물관","",".7",".5",".4",".2","",".2",
"읍면지역","전시관","",".1",".2","0",".3","0",".2",
"읍면지역","테마파크","","1.3",".1",".2",".2",".1",".7",
"읍면지역","사회복지관","",".2",".7",".7",".4",".2",".5",
"읍면지역","해수욕장","",".2",".2",".7",".8",".1",".3",
"읍면지역","미술관","",".1","0",".1",".1",".1",".4",
"읍면지역","문예회관","","0",".2",".4",".3","0",".2",
"읍면지역","리조트","","0","0",".2","",".1",".1",
"읍면지역","복합 체육관","","1.4",".9",".5",".2",".1",".3",
"읍면지역","오락장","","0",".1",".1",".1",".2",".1",
"읍면지역","복합문화거리","",".2",".7",".8",".1",".3",".3",
"읍면지역","문화의 집","","0",".1",".1","","",".1",
"읍면지역","평생 학습관","",".3",".2",".1",".1","",".3",
"읍면지역","클럽","",".1",".1","0","0","",".2",
"읍면지역","식물원","","0","0",".1",".1",".3",".1",
"읍면지역","기념관","","0",".1",".3","0","0","",
"읍면지역","여성회관","",".4",".5",".3",".2",".1",".3",
"읍면지역","만화방","","0","0","","","","",
"읍면지역","농어촌 복합 체육시설","","0",".5",".2",".3",".1",".1",
"읍면지역","동물원","",".2","0",".1",".2","","",
"읍면지역","청소년수련관","","0",".1",".2","","","",
"읍면지역","지방문화원","",".1","0","",".1","0","",
"읍면지역","수족관","","0","0","0",".2","","",
"읍면지역","경마/경정/경륜장","","0","0","","0","","",
"읍면지역","농산어촌체험장","","0","0",".1","0","","",
"읍면지역","스키장","","0",".1","","",".1","",
"읍면지역","빙상경기장","","0","0","0",".1","","",
"읍면지역","커피숍","","4.1","4","","","","",
"수도권","표본수","","3289","3182","3179","4895","3135","3107",
"수도권","아파트 내 (집주변) 공터","","7.8","3.1","10.5","12.3","16.6","10.1",
"수도권","카페","","","0","5.9","9.7","10.1","12.5",
"수도권","식당","","8.9","9.1","6.4","8.6","8.4","9.6",
"수도권","생활권 공원","","7.4","7.7","5.9","12.2","12.8","7.5",
"수도권","대형마트","","5.1","4.4","6.3","4.5","5.5","6.7",
"수도권","영화관","","4","7.9","9.9","3.4","3.2","5.1",
"수도권","헬스클럽","","4.5","5.9","3.8","4.5","2.3","3.4",
"수도권","재래시장","","1.8","2.1","2.7","2.5","3.7","2.6",
"수도권","쇼핑몰","","3.3","1.9","3.3","3","3.8","3.4",
"수도권","산","","3.3","3.5","2.6","3.3","4","2.3",
